Sample	Number Unstable Loci	Number Loci Called	Proportion Unstable Loci	MOSAIC classification	Cancer Type	MSI-PCR Result
TCGA-FE-A234	573	182137	0.00314598351790136	MSS	THCA	
TCGA-FE-A235	891	225198	0.00395651826392774	MSS	THCA	
TCGA-FE-A236	1141	225825	0.00505258496623492	MSS	THCA	
TCGA-FE-A237	914	226964	0.00402707037239386	MSS	THCA	
TCGA-FE-A23A	448	169941	0.00263620903725411	MSS	THCA	
TCGA-FE-A3PA	720	256324	0.00280894492907414	MSS	THCA	
TCGA-FE-A3PB	1263	219341	0.00575815738963532	MSS	THCA	
TCGA-FE-A3PC	1290	240456	0.00536480686695279	MSS	THCA	
TCGA-FE-A3PD	1081	221796	0.00487384804054176	MSS	THCA	
TCGA-FK-A3S3	785	219650	0.00357386751650353	MSS	THCA	
TCGA-FK-A3SB	883	214201	0.00412229634782284	MSS	THCA	
TCGA-FK-A3SD	619	200618	0.00308546591033706	MSS	THCA	
TCGA-FK-A3SE	701	210268	0.00333384062244374	MSS	THCA	
TCGA-FK-A3SG	762	217288	0.00350686646294319	MSS	THCA	
TCGA-FK-A3SH	889	220894	0.00402455476382337	MSS	THCA	
TCGA-FK-A4UB	807	178941	0.00450986638053884	MSS	THCA	
TCGA-FY-A2QD	598	189721	0.00315199687962851	MSS	THCA	
TCGA-FY-A3BL	634	180963	0.0035034786116499	MSS	THCA	
TCGA-FY-A3I4	352	157684	0.00223231272671926	MSS	THCA	
TCGA-FY-A3I5	1252	241473	0.00518484468242826	MSS	THCA	
TCGA-FY-A3NM	455	174135	0.00261291526689063	MSS	THCA	
TCGA-FY-A3NN	479	172140	0.00278261879865226	MSS	THCA	
TCGA-FY-A3NP	365	134695	0.00270982590296596	MSS	THCA	
TCGA-FY-A3ON	1118	228568	0.00489132336985055	MSS	THCA	
TCGA-FY-A3R6	1262	245597	0.00513849924876932	MSS	THCA	
TCGA-FY-A3R7	850	205551	0.00413522678070163	MSS	THCA	
TCGA-FY-A3R8	808	185248	0.00436172050440491	MSS	THCA	
TCGA-FY-A3R9	1232	231842	0.00531396382018789	MSS	THCA	
TCGA-FY-A3RA	833	203210	0.0040992077161557	MSS	THCA	
TCGA-FY-A3TY	579	166485	0.00347779079196324	MSS	THCA	
TCGA-FY-A3W9	760	207152	0.00366880358384182	MSS	THCA	
TCGA-FY-A3WA	562	186774	0.00300898411984537	MSS	THCA	
TCGA-FY-A3YR	618	156139	0.00395801177156252	MSS	THCA	
TCGA-FY-A40K	1204	236086	0.00509983650025838	MSS	THCA	
TCGA-FY-A40L	874	219508	0.0039816316489604	MSS	THCA	
TCGA-FY-A40M	956	201075	0.0047544448588835	MSS	THCA	
TCGA-FY-A40N	999	207007	0.00482592376103224	MSS	THCA	
TCGA-FY-A4B3	511	154035	0.00331742785730516	MSS	THCA	
TCGA-FY-A4B4	596	178980	0.00332998100346407	MSS	THCA	
TCGA-GE-A2C6	411	149221	0.00275430401887134	MSS	THCA	
TCGA-H2-A26U	1205	231714	0.00520037632598807	MSS	THCA	
TCGA-H2-A2K9	986	211066	0.00467152454682422	MSS	THCA	
TCGA-H2-A3RH	1184	234038	0.00505900751160068	MSS	THCA	
TCGA-H2-A3RI	1211	232326	0.005212503120615	MSS	THCA	
TCGA-H2-A421	1344	259512	0.00517895126236937	MSS	THCA	
TCGA-H2-A422	741	222019	0.00333755219147911	MSS	THCA	
TCGA-IM-A3EB	679	217288	0.00312488494532602	MSS	THCA	
TCGA-IM-A3ED	786	227604	0.00345336637317446	MSS	THCA	
TCGA-IM-A3U2	981	231328	0.00424073177479596	MSS	THCA	
TCGA-IM-A3U3	598	183850	0.00325265161816698	MSS	THCA	
TCGA-IM-A41Y	843	192908	0.00436995873680718	MSS	THCA	
TCGA-IM-A41Z	1412	251045	0.00562448963333267	MSS	THCA	
TCGA-IM-A420	729	161141	0.00452398830837589	MSS	THCA	
TCGA-IM-A4EB	378	137424	0.00275061124694377	MSS	THCA	
TCGA-J8-A3NZ	579	179357	0.00322819850911868	MSS	THCA	
TCGA-J8-A3O0	335	140727	0.00238049556943586	MSS	THCA	
TCGA-J8-A3O1	523	167652	0.00311955717796388	MSS	THCA	
TCGA-J8-A3O2	653	178280	0.00366277765312991	MSS	THCA	
TCGA-J8-A3YD	598	164409	0.00363727046572876	MSS	THCA	
TCGA-J8-A3YE	911	234086	0.00389173209845954	MSS	THCA	
TCGA-J8-A3YF	813	210469	0.0038628016477486	MSS	THCA	
TCGA-J8-A3YG	401	135654	0.00295604995060964	MSS	THCA	
TCGA-J8-A3YH	557	146870	0.00379246953087765	MSS	THCA	
